sasdate,Y,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20
1965-09-01,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817,1.9021594877155934,1.6836022282726404,0.6727499213381449,-1.2914343824322216,0.4887349823633258
1965-12-01,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817,1.9021594877155934,1.6836022282726404,0.6727499213381449,-1.2914343824322216
1966-03-01,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817,1.9021594877155934,1.6836022282726404,0.6727499213381449
1966-06-01,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817,1.9021594877155934,1.6836022282726404
1966-09-01,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817,1.9021594877155934
1966-12-01,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017,1.9426768536790817
1967-03-01,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228,1.7679425844058017
1967-06-01,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863,0.9006860092162228
1967-09-01,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577,1.2220688918295863
1967-12-01,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644,0.32886053234335577
1968-03-01,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366,1.0861701822962644
1968-06-01,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505,1.116162003985366
1968-09-01,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907,2.175005327773505
1968-12-01,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577,0.6537630504007907
1969-03-01,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494,2.086787917430577
1969-06-01,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007,1.0831807372440494
1969-09-01,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651,1.5505187497860007
1969-12-01,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669,0.3087140739525651
1970-03-01,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848,2.391092295812669
1970-06-01,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725,1.255555637043848
1970-09-01,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147,2.1988085171807725
1970-12-01,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176,2.2777626153715147
1971-03-01,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495,2.4046895002712176
1971-06-01,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603,0.3408887793316495
1971-09-01,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353,0.843267058825603
1971-12-01,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497,0.8170564135186353
1972-03-01,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987,0.8818931799984497
1972-06-01,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247,0.06133265706615987
1972-09-01,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472,0.9416287547763247
1972-12-01,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727,0.7510260476669472
1973-03-01,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173,2.018756338194727
1973-06-01,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543,1.6565757068628173
1973-09-01,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245,0.7715345638743543
1973-12-01,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798,0.3920047554242245
1974-03-01,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405,1.5523196020344798
1974-06-01,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217,0.30289475651379405
1974-09-01,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238,0.6577842035149217
1974-12-01,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915,-0.4894046837826238
1975-03-01,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083,-0.14900266753858915
1975-06-01,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948,0.1416180892475083
1975-09-01,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125,0.9172477759880948
1975-12-01,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972,-1.0773558661599125
1976-03-01,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336,2.6799165184653972
1976-06-01,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106,0.5393595262143336
1976-09-01,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816,0.8190831618485106
1976-12-01,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534,0.23458926521939816
1977-03-01,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009,1.8205430023737534
1977-06-01,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598,2.243922200938009
1977-09-01,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072,0.939660957362598
1977-12-01,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856,1.6605717228014072
1978-03-01,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825,2.4448111784003856
1978-06-01,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745,1.0828592930138825
1978-09-01,1.000724759740912,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935,-0.5272257243541745
1978-12-01,1.3351721942857608,1.000724759740912,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386,0.9447539531183935
1979-03-01,0.17943273692839767,1.3351721942857608,1.000724759740912,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734,-0.8634220481127386
1979-06-01,0.10668835595399884,0.17943273692839767,1.3351721942857608,1.000724759740912,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919,0.23741495820974734
1979-09-01,0.740059479598898,0.10668835595399884,0.17943273692839767,1.3351721942857608,1.000724759740912,3.791960442252851,0.31933173264118153,0.001992759787050602,1.7871007745393186,1.9233087903616664,1.179252552301513,0.7200053008572738,0.5459147548547705,0.730697926256596,2.2245402302655037,1.338100268400133,1.6975542858466142,0.7121593045516406,-1.2251082299137295,-0.389162026282186,-0.9497734873638919
